timestamp,date,activity
2004-05-04 10:00:00,2004-05-04,5
2004-05-04 10:01:00,2004-05-04,3
2004-05-04 10:02:00,2004-05-04,3
2004-05-04 10:03:00,2004-05-04,3
2004-05-04 10:04:00,2004-05-04,283
2004-05-04 10:05:00,2004-05-04,529
2004-05-04 10:06:00,2004-05-04,8
2004-05-04 10:07:00,2004-05-04,3
2004-05-04 10:08:00,2004-05-04,5
2004-05-04 10:09:00,2004-05-04,3
2004-05-04 10:10:00,2004-05-04,5
2004-05-04 10:11:00,2004-05-04,5
2004-05-04 10:12:00,2004-05-04,3
2004-05-04 10:13:00,2004-05-04,3
2004-05-04 10:14:00,2004-05-04,3
2004-05-04 10:15:00,2004-05-04,3
2004-05-04 10:16:00,2004-05-04,3
2004-05-04 10:17:00,2004-05-04,1212
2004-05-04 10:18:00,2004-05-04,449
2004-05-04 10:19:00,2004-05-04,96
2004-05-04 10:20:00,2004-05-04,0
2004-05-04 10:21:00,2004-05-04,434
2004-05-04 10:22:00,2004-05-04,313
2004-05-04 10:23:00,2004-05-04,121
2004-05-04 10:24:00,2004-05-04,256
2004-05-04 10:25:00,2004-05-04,161
2004-05-04 10:26:00,2004-05-04,53
2004-05-04 10:27:00,2004-05-04,17
2004-05-04 10:28:00,2004-05-04,96
2004-05-04 10:29:00,2004-05-04,146
2004-05-04 10:30:00,2004-05-04,620
2004-05-04 10:31:00,2004-05-04,1463
2004-05-04 10:32:00,2004-05-04,582
2004-05-04 10:33:00,2004-05-04,1212
2004-05-04 10:34:00,2004-05-04,911
2004-05-04 10:35:00,2004-05-04,776
2004-05-04 10:36:00,2004-05-04,1002
2004-05-04 10:37:00,2004-05-04,582
2004-05-04 10:38:00,2004-05-04,1212
2004-05-04 10:39:00,2004-05-04,854
2004-05-04 10:40:00,2004-05-04,854
2004-05-04 10:41:00,2004-05-04,464
2004-05-04 10:42:00,2004-05-04,434
2004-05-04 10:43:00,2004-05-04,479
2004-05-04 10:44:00,2004-05-04,156
2004-05-04 10:45:00,2004-05-04,146
2004-05-04 10:46:00,2004-05-04,214
2004-05-04 10:47:00,2004-05-04,911
2004-05-04 10:48:00,2004-05-04,121
2004-05-04 10:49:00,2004-05-04,100
2004-05-04 10:50:00,2004-05-04,141
2004-05-04 10:51:00,2004-05-04,151
2004-05-04 10:52:00,2004-05-04,136
2004-05-04 10:53:00,2004-05-04,70
2004-05-04 10:54:00,2004-05-04,111
2004-05-04 10:55:00,2004-05-04,136
2004-05-04 10:56:00,2004-05-04,131
2004-05-04 10:57:00,2004-05-04,131
2004-05-04 10:58:00,2004-05-04,121
2004-05-04 10:59:00,2004-05-04,76
2004-05-04 11:00:00,2004-05-04,136
2004-05-04 11:01:00,2004-05-04,381
2004-05-04 11:02:00,2004-05-04,1034
2004-05-04 11:03:00,2004-05-04,854
2004-05-04 11:04:00,2004-05-04,545
2004-05-04 11:05:00,2004-05-04,369
2004-05-04 11:06:00,2004-05-04,828
2004-05-04 11:07:00,2004-05-04,421
2004-05-04 11:08:00,2004-05-04,106
2004-05-04 11:09:00,2004-05-04,334
2004-05-04 11:10:00,2004-05-04,48
2004-05-04 11:11:00,2004-05-04,346
2004-05-04 11:12:00,2004-05-04,18
2004-05-04 11:13:00,2004-05-04,121
2004-05-04 11:14:00,2004-05-04,181
2004-05-04 11:15:00,2004-05-04,96
2004-05-04 11:16:00,2004-05-04,100
2004-05-04 11:17:00,2004-05-04,0
2004-05-04 11:18:00,2004-05-04,0
2004-05-04 11:19:00,2004-05-04,8
2004-05-04 11:20:00,2004-05-04,3
2004-05-04 11:21:00,2004-05-04,17
2004-05-04 11:22:00,2004-05-04,43
2004-05-04 11:23:00,2004-05-04,13
2004-05-04 11:24:00,2004-05-04,20
2004-05-04 11:25:00,2004-05-04,8
2004-05-04 11:26:00,2004-05-04,394
2004-05-04 11:27:00,2004-05-04,1002
2004-05-04 11:28:00,2004-05-04,941
2004-05-04 11:29:00,2004-05-04,1290
2004-05-04 11:30:00,2004-05-04,1212
2004-05-04 11:31:00,2004-05-04,662
2004-05-04 11:32:00,2004-05-04,971
2004-05-04 11:33:00,2004-05-04,90
2004-05-04 11:34:00,2004-05-04,201
2004-05-04 11:35:00,2004-05-04,53
2004-05-04 11:36:00,2004-05-04,100
2004-05-04 11:37:00,2004-05-04,40
2004-05-04 11:38:00,2004-05-04,48
2004-05-04 11:39:00,2004-05-04,18
2004-05-04 11:40:00,2004-05-04,394
2004-05-04 11:41:00,2004-05-04,828
2004-05-04 11:42:00,2004-05-04,1002
2004-05-04 11:43:00,2004-05-04,564
2004-05-04 11:44:00,2004-05-04,683
2004-05-04 11:45:00,2004-05-04,801
2004-05-04 11:46:00,2004-05-04,1250
2004-05-04 11:47:00,2004-05-04,1290
2004-05-04 11:48:00,2004-05-04,941
2004-05-04 11:49:00,2004-05-04,801
2004-05-04 11:50:00,2004-05-04,640
2004-05-04 11:51:00,2004-05-04,751
2004-05-04 11:52:00,2004-05-04,1002
2004-05-04 11:53:00,2004-05-04,1375
2004-05-04 11:54:00,2004-05-04,1375
2004-05-04 11:55:00,2004-05-04,1212
2004-05-04 11:56:00,2004-05-04,1375
2004-05-04 11:57:00,2004-05-04,1250
2004-05-04 11:58:00,2004-05-04,1290
2004-05-04 11:59:00,2004-05-04,801
2004-05-04 12:00:00,2004-05-04,582
2004-05-04 12:01:00,2004-05-04,106
2004-05-04 12:02:00,2004-05-04,3
2004-05-04 12:03:00,2004-05-04,73
2004-05-04 12:04:00,2004-05-04,883
2004-05-04 12:05:00,2004-05-04,1067
2004-05-04 12:06:00,2004-05-04,662
2004-05-04 12:07:00,2004-05-04,2066
2004-05-04 12:08:00,2004-05-04,662
2004-05-04 12:09:00,2004-05-04,369
2004-05-04 12:10:00,2004-05-04,214
2004-05-04 12:11:00,2004-05-04,1767
2004-05-04 12:12:00,2004-05-04,1418
2004-05-04 12:13:00,2004-05-04,407
2004-05-04 12:14:00,2004-05-04,854
2004-05-04 12:15:00,2004-05-04,346
2004-05-04 12:16:00,2004-05-04,96
2004-05-04 12:17:00,2004-05-04,346
2004-05-04 12:18:00,2004-05-04,545
2004-05-04 12:19:00,2004-05-04,106
2004-05-04 12:20:00,2004-05-04,188
2004-05-04 12:21:00,2004-05-04,151
2004-05-04 12:22:00,2004-05-04,188
2004-05-04 12:23:00,2004-05-04,131
2004-05-04 12:24:00,2004-05-04,168
2004-05-04 12:25:00,2004-05-04,146
2004-05-04 12:26:00,2004-05-04,151
2004-05-04 12:27:00,2004-05-04,194
2004-05-04 12:28:00,2004-05-04,214
2004-05-04 12:29:00,2004-05-04,121
2004-05-04 12:30:00,2004-05-04,57
2004-05-04 12:31:00,2004-05-04,53
2004-05-04 12:32:00,2004-05-04,357
2004-05-04 12:33:00,2004-05-04,564
2004-05-04 12:34:00,2004-05-04,1102
2004-05-04 12:35:00,2004-05-04,434
2004-05-04 12:36:00,2004-05-04,449
2004-05-04 12:37:00,2004-05-04,264
2004-05-04 12:38:00,2004-05-04,208
2004-05-04 12:39:00,2004-05-04,264
2004-05-04 12:40:00,2004-05-04,293
2004-05-04 12:41:00,2004-05-04,273
2004-05-04 12:42:00,2004-05-04,223
2004-05-04 12:43:00,2004-05-04,188
2004-05-04 12:44:00,2004-05-04,357
2004-05-04 12:45:00,2004-05-04,181
2004-05-04 12:46:00,2004-05-04,121
2004-05-04 12:47:00,2004-05-04,407
2004-05-04 12:48:00,2004-05-04,293
2004-05-04 12:49:00,2004-05-04,582
2004-05-04 12:50:00,2004-05-04,181
2004-05-04 12:51:00,2004-05-04,941
2004-05-04 12:52:00,2004-05-04,111
2004-05-04 12:53:00,2004-05-04,63
2004-05-04 12:54:00,2004-05-04,168
2004-05-04 12:55:00,2004-05-04,5
2004-05-04 12:56:00,2004-05-04,248
2004-05-04 12:57:00,2004-05-04,156
2004-05-04 12:58:00,2004-05-04,80
2004-05-04 12:59:00,2004-05-04,223
