timestamp,date,activity
2005-08-30 10:00:00,2005-08-30,0
2005-08-30 10:01:00,2005-08-30,0
2005-08-30 10:02:00,2005-08-30,0
2005-08-30 10:03:00,2005-08-30,0
2005-08-30 10:04:00,2005-08-30,0
2005-08-30 10:05:00,2005-08-30,0
2005-08-30 10:06:00,2005-08-30,0
2005-08-30 10:07:00,2005-08-30,0
2005-08-30 10:08:00,2005-08-30,0
2005-08-30 10:09:00,2005-08-30,0
2005-08-30 10:10:00,2005-08-30,0
2005-08-30 10:11:00,2005-08-30,0
2005-08-30 10:12:00,2005-08-30,0
2005-08-30 10:13:00,2005-08-30,0
2005-08-30 10:14:00,2005-08-30,0
2005-08-30 10:15:00,2005-08-30,0
2005-08-30 10:16:00,2005-08-30,0
2005-08-30 10:17:00,2005-08-30,0
2005-08-30 10:18:00,2005-08-30,0
2005-08-30 10:19:00,2005-08-30,0
2005-08-30 10:20:00,2005-08-30,0
2005-08-30 10:21:00,2005-08-30,0
2005-08-30 10:22:00,2005-08-30,0
2005-08-30 10:23:00,2005-08-30,0
2005-08-30 10:24:00,2005-08-30,0
2005-08-30 10:25:00,2005-08-30,0
2005-08-30 10:26:00,2005-08-30,0
2005-08-30 10:27:00,2005-08-30,963
2005-08-30 10:28:00,2005-08-30,2042
2005-08-30 10:29:00,2005-08-30,241
2005-08-30 10:30:00,2005-08-30,257
2005-08-30 10:31:00,2005-08-30,233
2005-08-30 10:32:00,2005-08-30,303
2005-08-30 10:33:00,2005-08-30,324
2005-08-30 10:34:00,2005-08-30,420
2005-08-30 10:35:00,2005-08-30,561
2005-08-30 10:36:00,2005-08-30,493
2005-08-30 10:37:00,2005-08-30,617
2005-08-30 10:38:00,2005-08-30,637
2005-08-30 10:39:00,2005-08-30,448
2005-08-30 10:40:00,2005-08-30,381
2005-08-30 10:41:00,2005-08-30,257
2005-08-30 10:42:00,2005-08-30,129
2005-08-30 10:43:00,2005-08-30,86
2005-08-30 10:44:00,2005-08-30,61
2005-08-30 10:45:00,2005-08-30,145
2005-08-30 10:46:00,2005-08-30,462
2005-08-30 10:47:00,2005-08-30,477
2005-08-30 10:48:00,2005-08-30,904
2005-08-30 10:49:00,2005-08-30,579
2005-08-30 10:50:00,2005-08-30,1404
2005-08-30 10:51:00,2005-08-30,849
2005-08-30 10:52:00,2005-08-30,448
2005-08-30 10:53:00,2005-08-30,543
2005-08-30 10:54:00,2005-08-30,165
2005-08-30 10:55:00,2005-08-30,293
2005-08-30 10:56:00,2005-08-30,225
2005-08-30 10:57:00,2005-08-30,33
2005-08-30 10:58:00,2005-08-30,197
2005-08-30 10:59:00,2005-08-30,394
2005-08-30 11:00:00,2005-08-30,477
2005-08-30 11:01:00,2005-08-30,701
2005-08-30 11:02:00,2005-08-30,275
2005-08-30 11:03:00,2005-08-30,526
2005-08-30 11:04:00,2005-08-30,462
2005-08-30 11:05:00,2005-08-30,334
2005-08-30 11:06:00,2005-08-30,346
2005-08-30 11:07:00,2005-08-30,334
2005-08-30 11:08:00,2005-08-30,218
2005-08-30 11:09:00,2005-08-30,357
2005-08-30 11:10:00,2005-08-30,357
2005-08-30 11:11:00,2005-08-30,191
2005-08-30 11:12:00,2005-08-30,420
2005-08-30 11:13:00,2005-08-30,407
2005-08-30 11:14:00,2005-08-30,579
2005-08-30 11:15:00,2005-08-30,381
2005-08-30 11:16:00,2005-08-30,1238
2005-08-30 11:17:00,2005-08-30,1693
2005-08-30 11:18:00,2005-08-30,822
2005-08-30 11:19:00,2005-08-30,1591
2005-08-30 11:20:00,2005-08-30,275
2005-08-30 11:21:00,2005-08-30,493
2005-08-30 11:22:00,2005-08-30,369
2005-08-30 11:23:00,2005-08-30,561
2005-08-30 11:24:00,2005-08-30,680
2005-08-30 11:25:00,2005-08-30,904
2005-08-30 11:26:00,2005-08-30,191
2005-08-30 11:27:00,2005-08-30,617
2005-08-30 11:28:00,2005-08-30,407
2005-08-30 11:29:00,2005-08-30,1126
2005-08-30 11:30:00,2005-08-30,334
2005-08-30 11:31:00,2005-08-30,420
2005-08-30 11:32:00,2005-08-30,407
2005-08-30 11:33:00,2005-08-30,598
2005-08-30 11:34:00,2005-08-30,680
2005-08-30 11:35:00,2005-08-30,904
2005-08-30 11:36:00,2005-08-30,1542
2005-08-30 11:37:00,2005-08-30,772
2005-08-30 11:38:00,2005-08-30,284
2005-08-30 11:39:00,2005-08-30,275
2005-08-30 11:40:00,2005-08-30,109
2005-08-30 11:41:00,2005-08-30,407
2005-08-30 11:42:00,2005-08-30,849
2005-08-30 11:43:00,2005-08-30,579
2005-08-30 11:44:00,2005-08-30,637
2005-08-30 11:45:00,2005-08-30,462
2005-08-30 11:46:00,2005-08-30,248
2005-08-30 11:47:00,2005-08-30,394
2005-08-30 11:48:00,2005-08-30,543
2005-08-30 11:49:00,2005-08-30,493
2005-08-30 11:50:00,2005-08-30,822
2005-08-30 11:51:00,2005-08-30,933
2005-08-30 11:52:00,2005-08-30,772
2005-08-30 11:53:00,2005-08-30,303
2005-08-30 11:54:00,2005-08-30,462
2005-08-30 11:55:00,2005-08-30,526
2005-08-30 11:56:00,2005-08-30,822
2005-08-30 11:57:00,2005-08-30,334
2005-08-30 11:58:00,2005-08-30,357
2005-08-30 11:59:00,2005-08-30,369
2005-08-30 12:00:00,2005-08-30,394
2005-08-30 12:01:00,2005-08-30,407
2005-08-30 12:02:00,2005-08-30,381
2005-08-30 12:03:00,2005-08-30,1025
2005-08-30 12:04:00,2005-08-30,248
2005-08-30 12:05:00,2005-08-30,46
2005-08-30 12:06:00,2005-08-30,150
2005-08-30 12:07:00,2005-08-30,3
2005-08-30 12:08:00,2005-08-30,69
2005-08-30 12:09:00,2005-08-30,477
2005-08-30 12:10:00,2005-08-30,448
2005-08-30 12:11:00,2005-08-30,796
2005-08-30 12:12:00,2005-08-30,145
2005-08-30 12:13:00,2005-08-30,680
2005-08-30 12:14:00,2005-08-30,165
2005-08-30 12:15:00,2005-08-30,617
2005-08-30 12:16:00,2005-08-30,124
2005-08-30 12:17:00,2005-08-30,0
2005-08-30 12:18:00,2005-08-30,86
2005-08-30 12:19:00,2005-08-30,124
2005-08-30 12:20:00,2005-08-30,204
2005-08-30 12:21:00,2005-08-30,19
2005-08-30 12:22:00,2005-08-30,241
2005-08-30 12:23:00,2005-08-30,124
2005-08-30 12:24:00,2005-08-30,90
2005-08-30 12:25:00,2005-08-30,324
2005-08-30 12:26:00,2005-08-30,493
2005-08-30 12:27:00,2005-08-30,293
2005-08-30 12:28:00,2005-08-30,543
2005-08-30 12:29:00,2005-08-30,129
2005-08-30 12:30:00,2005-08-30,369
2005-08-30 12:31:00,2005-08-30,637
2005-08-30 12:32:00,2005-08-30,904
2005-08-30 12:33:00,2005-08-30,420
2005-08-30 12:34:00,2005-08-30,172
2005-08-30 12:35:00,2005-08-30,134
2005-08-30 12:36:00,2005-08-30,191
2005-08-30 12:37:00,2005-08-30,369
2005-08-30 12:38:00,2005-08-30,543
2005-08-30 12:39:00,2005-08-30,248
2005-08-30 12:40:00,2005-08-30,324
2005-08-30 12:41:00,2005-08-30,160
2005-08-30 12:42:00,2005-08-30,334
2005-08-30 12:43:00,2005-08-30,509
2005-08-30 12:44:00,2005-08-30,381
2005-08-30 12:45:00,2005-08-30,658
2005-08-30 12:46:00,2005-08-30,493
2005-08-30 12:47:00,2005-08-30,680
2005-08-30 12:48:00,2005-08-30,257
2005-08-30 12:49:00,2005-08-30,67
2005-08-30 12:50:00,2005-08-30,1449
2005-08-30 12:51:00,2005-08-30,724
2005-08-30 12:52:00,2005-08-30,241
2005-08-30 12:53:00,2005-08-30,993
2005-08-30 12:54:00,2005-08-30,0
2005-08-30 12:55:00,2005-08-30,116
2005-08-30 12:56:00,2005-08-30,407
2005-08-30 12:57:00,2005-08-30,109
2005-08-30 12:58:00,2005-08-30,105
2005-08-30 12:59:00,2005-08-30,218
2005-08-30 13:00:00,2005-08-30,8
2005-08-30 13:01:00,2005-08-30,12
2005-08-30 13:02:00,2005-08-30,38
2005-08-30 13:03:00,2005-08-30,477
